Year,Units,general.territorio,Serie,general.series,Value
2017,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.26
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2017,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.33
2017,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.22
2018,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.85
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2018,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,1.09
2018,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.16
2019,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.12
2020,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2020,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2020,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2021,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.13
2021,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.16
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2021,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.11
2021,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,1.01
2022,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.32
2022,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.25
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.64
2022,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.21
2022,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2023,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.22
2023,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.08
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.62
2023,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
2023,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES._L_ES_200303_01,0.00
