Year,Units,general.territorio,Serie,general.series,Value
2014,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,22.90
2014,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,28.77
2015,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,24.22
2015,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,29.07
2016,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,24.67
2016,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,28.35
2017,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,24.62
2017,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,27.77
2018,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,24.20
2018,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,26.28
2019,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,23.54
2019,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,25.80
2020,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,26.92
2020,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,34.20
2021,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,25.30
2021,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,29.51
2022,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,23.05
2022,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,23.88
2023,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,21.72
2023,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,20.39
2024,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_E,SERIES._L_ES_171301_18,21.07
2024,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_E,SERIES._L_ES_171301_18,18.80
2010,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.09
2010,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.01
2011,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.50
2011,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.32
2012,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.77
2012,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.46
2013,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.72
2013,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.59
2014,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.66
2014,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.87
2015,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.76
2015,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.31
2016,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,4.94
2016,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.79
2017,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.21
2017,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.41
2018,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.27
2018,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.74
2019,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.32
2019,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.74
2020,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.06
2020,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,8.70
2021,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.89
2021,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,8.49
2022,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.58
2022,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,7.17
2023,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,5.79
2023,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.46
2024,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_F,SERIES._L_ES_171301_19,6.23
2024,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_F,SERIES._L_ES_171301_19,7.51
2010,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-3.75
2010,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-4.89
2011,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-5.13
2011,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-4.93
2012,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.99
2012,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.97
2013,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.60
2013,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.20
2014,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.80
2014,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.82
2015,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.73
2015,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.73
2016,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.84
2016,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.61
2017,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.35
2017,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,0.26
2018,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.26
2018,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.44
2019,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.59
2019,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.55
2020,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.19
2020,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,0.16
2021,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.03
2021,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,1.01
2022,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-1.11
2022,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,0.14
2023,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.92
2023,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,0.33
2024,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_G,SERIES._L_ES_171301_20,-0.12
2024,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_G,SERIES._L_ES_171301_20,0.26
