Year,Units,general.territorio,Serie,general.series,Value
2017,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2017,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2017,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2017,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,1.88
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2018,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,1.66
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2019,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,2.93
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2020,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,3.26
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,10.50
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,13.29
2021,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,3.34
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2022,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_STA_MORT,3.43
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
2023,UNIDAD_MEDIDA.PER_100000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_STA_MORT,0.00
