Year,Units,general.territorio,Serie,general.series,Value
2013,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.86
2013,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.41
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.19
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.76
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.46
2014,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,1.36
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.16
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.30
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,8.40
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,8.05
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.63
2015,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,1.36
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.27
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.96
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.59
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,4.39
2016,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.65
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.26
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.79
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,10.10
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.90
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,4.20
2017,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.29
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.72
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.47
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.62
2018,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.74
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.27
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.93
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,4.35
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.70
2019,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,6.24
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.13
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.75
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,1.59
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.09
2020,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,1.49
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.06
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.52
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.17
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.66
2021,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.34
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.42
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.45
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.38
2022,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.11
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.31
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES53,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.75
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_071,SERIE.SERIE_A,SERIES.SH_DYN_MORT,0.00
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES531_072,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.38
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES532,SERIE.SERIE_A,SERIES.SH_DYN_MORT,2.80
2023,UNIDAD_MEDIDA.PER_1000_LIVE_BIRTHS,ES533,SERIE.SERIE_A,SERIES.SH_DYN_MORT,3.23
