Year,Units,general.territorio,Value
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,15.04
2018,UNIDAD_MEDIDA.PER_100000_POP,ES532,21.77
2018,UNIDAD_MEDIDA.PER_100000_POP,ES533,20.98
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,20.48
2019,UNIDAD_MEDIDA.PER_100000_POP,ES53,21.03
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,7.51
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,14.73
2019,UNIDAD_MEDIDA.PER_100000_POP,ES532,22.76
2019,UNIDAD_MEDIDA.PER_100000_POP,ES533,16.48
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,23.86
2020,UNIDAD_MEDIDA.PER_100000_POP,ES53,19.50
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,14.93
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,15.15
2020,UNIDAD_MEDIDA.PER_100000_POP,ES532,20.53
2020,UNIDAD_MEDIDA.PER_100000_POP,ES533,17.27
2021,UNIDAD_MEDIDA.PER_100000_POP,ES,22.70
2021,UNIDAD_MEDIDA.PER_100000_POP,ES53,19.76
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,0.00
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,15.04
2021,UNIDAD_MEDIDA.PER_100000_POP,ES532,20.69
2021,UNIDAD_MEDIDA.PER_100000_POP,ES533,21.16
2022,UNIDAD_MEDIDA.PER_100000_POP,ES,23.15
2022,UNIDAD_MEDIDA.PER_100000_POP,ES53,23.53
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,26.06
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,20.96
2022,UNIDAD_MEDIDA.PER_100000_POP,ES532,24.05
2022,UNIDAD_MEDIDA.PER_100000_POP,ES533,22.43
2023,UNIDAD_MEDIDA.PER_100000_POP,ES,22.16
2023,UNIDAD_MEDIDA.PER_100000_POP,ES53,21.54
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,17.49
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,17.49
2023,UNIDAD_MEDIDA.PER_100000_POP,ES532,22.65
2023,UNIDAD_MEDIDA.PER_100000_POP,ES533,17.99
